"Year","IMD2019 NIMDM2017 SIMD2012 2016 2020 WIMD2019","Age group","Domicile","Gender","Accepted applicants","Population estimate","Entry rate"
"2023","Quintile 2","All","Northern Ireland","Woman","970","2380","0.40900000000000003"
"2024","Quintile 2","All","Northern Ireland","Woman","950","2430","0.391"
"2015","Quintile 2","All","England","Woman","15560","62120","0.25"
"2016","Quintile 2","All","England","Woman","15750","60550","0.26"
"2017","Quintile 2","All","England","Woman","15920","60070","0.265"
"2018","Quintile 2","All","England","Woman","15890","58260","0.273"
"2019","Quintile 2","All","England","Woman","16380","57550","0.28500000000000003"
"2020","Quintile 2","All","England","Woman","17820","57070","0.312"
"2021","Quintile 2","All","England","Woman","20590","58380","0.353"
"2022","Quintile 2","All","England","Woman","19690","59960","0.328"
"2023","Quintile 2","All","England","Woman","19250","62230","0.309"
"2024","Quintile 2","All","England","Woman","20210","62940","0.321"
"2015","Quintile 2","All","Scotland","Woman","1180","5490","0.215"
"2016","Quintile 2","All","Scotland","Woman","1240","5200","0.23800000000000002"
"2017","Quintile 2","All","Scotland","Woman","1210","5190","0.233"
"2018","Quintile 2","All","Scotland","Woman","1200","5200","0.231"
"2019","Quintile 2","All","Scotland","Woman","1110","4920","0.224"
"2020","Quintile 2","All","Scotland","Woman","1140","4790","0.23900000000000002"
"2021","Quintile 2","All","Scotland","Woman","1290","5180","0.249"
"2022","Quintile 2","All","Scotland","Woman","1390","5040","0.275"
"2023","Quintile 2","All","Scotland","Woman","1290","5140","0.25"
"2024","Quintile 2","All","Scotland","Woman","1420","5390","0.263"
"2015","Quintile 2","All","Wales","Woman","840","3660","0.231"
"2016","Quintile 2","All","Wales","Woman","910","3510","0.259"
"2017","Quintile 2","All","Wales","Woman","830","3430","0.243"
"2018","Quintile 2","All","Wales","Woman","800","3380","0.23700000000000002"
"2019","Quintile 2","All","Wales","Woman","820","3240","0.254"
"2020","Quintile 2","All","Wales","Woman","880","3130","0.28200000000000003"
"2021","Quintile 2","All","Wales","Woman","1010","3210","0.313"
"2022","Quintile 2","All","Wales","Woman","920","3300","0.279"
"2023","Quintile 2","All","Wales","Woman","890","3480","0.255"
"2024","Quintile 2","All","Wales","Woman","880","3300","0.266"
"2015","Quintile 3","All","Northern Ireland","Woman","890","2560","0.34600000000000003"
"2016","Quintile 3","All","Northern Ireland","Woman","840","2520","0.332"
"2017","Quintile 3","All","Northern Ireland","Woman","870","2510","0.34800000000000003"
"2018","Quintile 3","All","Northern Ireland","Woman","830","2360","0.35100000000000003"
"2019","Quintile 3","All","Northern Ireland","Woman","840","2320","0.361"
"2020","Quintile 3","All","Northern Ireland","Woman","1020","2300","0.442"
"2021","Quintile 3","All","Northern Ireland","Woman","1060","2310","0.46"
"2022","Quintile 3","All","Northern Ireland","Woman","1040","2340","0.446"
"2023","Quintile 3","All","Northern Ireland","Woman","1080","2370","0.456"
"2024","Quintile 3","All","Northern Ireland","Woman","1000","2410","0.41600000000000004"
"2015","Quintile 3","All","England","Woman","18020","60130","0.3"
"2016","Quintile 3","All","England","Woman","18470","58980","0.313"
"2017","Quintile 3","All","England","Woman","18090","57470","0.315"
"2018","Quintile 3","All","England","Woman","18100","56130","0.323"
"2019","Quintile 3","All","England","Woman","18130","55170","0.329"
"2020","Quintile 3","All","England","Woman","19240","54200","0.355"
"2021","Quintile 3","All","England","Woman","22520","55800","0.404"
"2022","Quintile 3","All","England","Woman","21400","57250","0.374"
"2023","Quintile 3","All","England","Woman","20530","58640","0.35000000000000003"
"2024","Quintile 3","All","England","Woman","21310","59680","0.357"
"2015","Quintile 3","All","Scotland","Woman","1580","5650","0.279"
"2016","Quintile 3","All","Scotland","Woman","1590","5610","0.28400000000000003"
"2017","Quintile 3","All","Scotland","Woman","1550","5260","0.293"
"2018","Quintile 3","All","Scotland","Woman","1580","5200","0.304"
"2019","Quintile 3","All","Scotland","Woman","1510","5040","0.3"
"2020","Quintile 3","All","Scotland","Woman","1550","4920","0.314"
"2021","Quintile 3","All","Scotland","Woman","1670","5030","0.331"
"2022","Quintile 3","All","Scotland","Woman","1670","5180","0.323"
"2023","Quintile 3","All","Scotland","Woman","1670","5260","0.318"
"2024","Quintile 3","All","Scotland","Woman","1630","5300","0.307"
"2015","Quintile 3","All","Wales","Woman","1000","3600","0.277"
"2016","Quintile 3","All","Wales","Woman","1000","3290","0.302"
"2017","Quintile 3","All","Wales","Woman","1020","3350","0.305"
"2018","Quintile 3","All","Wales","Woman","1040","3200","0.324"
"2019","Quintile 3","All","Wales","Woman","960","3090","0.312"
"2020","Quintile 3","All","Wales","Woman","980","3030","0.325"
"2021","Quintile 3","All","Wales","Woman","1170","3120","0.376"
"2022","Quintile 3","All","Wales","Woman","1100","3170","0.34600000000000003"
"2023","Quintile 3","All","Wales","Woman","1010","3280","0.309"
"2024","Quintile 3","All","Wales","Woman","1050","3160","0.333"
"2015","Quintile 4","All","Northern Ireland","Woman","950","2530","0.376"
"2016","Quintile 4","All","Northern Ireland","Woman","1010","2480","0.40700000000000003"
"2017","Quintile 4","All","Northern Ireland","Woman","970","2440","0.399"
"2018","Quintile 4","All","Northern Ireland","Woman","920","2300","0.401"
"2019","Quintile 4","All","Northern Ireland","Woman","980","2240","0.437"
"2020","Quintile 4","All","Northern Ireland","Woman","1210","2230","0.543"
"2021","Quintile 4","All","Northern Ireland","Woman","1210","2230","0.539"
"2022","Quintile 4","All","Northern Ireland","Woman","1210","2260","0.536"
"2023","Quintile 4","All","Northern Ireland","Woman","1220","2290","0.533"
"2024","Quintile 4","All","Northern Ireland","Woman","1150","2340","0.489"
"2015","Quintile 4","All","England","Woman","21170","59300","0.357"
"2016","Quintile 4","All","England","Woman","21470","58470","0.367"
"2017","Quintile 4","All","England","Woman","21380","58030","0.368"
"2018","Quintile 4","All","England","Woman","21020","56300","0.373"
"2019","Quintile 4","All","England","Woman","20660","55030","0.375"
"2020","Quintile 4","All","England","Woman","21750","53500","0.406"
"2021","Quintile 4","All","England","Woman","25160","55450","0.454"
"2022","Quintile 4","All","England","Woman","24150","57440","0.42"
"2023","Quintile 4","All","England","Woman","23360","58400","0.4"
"2024","Quintile 4","All","England","Woman","24190","58770","0.41200000000000003"
"2015","Quintile 4","All","Scotland","Woman","2050","6160","0.333"
"2016","Quintile 4","All","Scotland","Woman","2070","6090","0.34"
"2017","Quintile 4","All","Scotland","Woman","2070","5620","0.368"
"2018","Quintile 4","All","Scotland","Woman","2080","5510","0.377"
"2019","Quintile 4","All","Scotland","Woman","2030","5230","0.388"
"2020","Quintile 4","All","Scotland","Woman","2030","5300","0.382"
"2021","Quintile 4","All","Scotland","Woman","2250","5560","0.404"
"2022","Quintile 4","All","Scotland","Woman","2410","5610","0.43"
"2023","Quintile 4","All","Scotland","Woman","2410","5880","0.40900000000000003"
"2024","Quintile 4","All","Scotland","Woman","2430","5980","0.406"
"2015","Quintile 4","All","Wales","Woman","1320","3580","0.368"
"2016","Quintile 4","All","Wales","Woman","1300","3520","0.369"
"2017","Quintile 4","All","Wales","Woman","1220","3530","0.34500000000000003"
"2018","Quintile 4","All","Wales","Woman","1230","3300","0.374"
"2019","Quintile 4","All","Wales","Woman","1210","3220","0.376"
"2020","Quintile 4","All","Wales","Woman","1160","3050","0.38"
"2021","Quintile 4","All","Wales","Woman","1360","3100","0.439"
"2022","Quintile 4","All","Wales","Woman","1320","3180","0.41400000000000003"
"2023","Quintile 4","All","Wales","Woman","1230","3270","0.376"
"2024","Quintile 4","All","Wales","Woman","1300","3190","0.40700000000000003"
"2015","Quintile 5","All","Northern Ireland","Woman","950","2100","0.451"
"2016","Quintile 5","All","Northern Ireland","Woman","990","2040","0.486"
"2017","Quintile 5","All","Northern Ireland","Woman","940","2010","0.47000000000000003"
"2018","Quintile 5","All","Northern Ireland","Woman","910","1890","0.48"
"2019","Quintile 5","All","Northern Ireland","Woman","920","1840","0.496"
"2020","Quintile 5","All","Northern Ireland","Woman","1020","1830","0.559"
"2021","Quintile 5","All","Northern Ireland","Woman","1130","1850","0.609"
"2022","Quintile 5","All","Northern Ireland","Woman","1140","1880","0.604"
"2023","Quintile 5","All","Northern Ireland","Woman","1020","1910","0.534"
"2024","Quintile 5","All","Northern Ireland","Woman","1070","1950","0.55"
"2015","Quintile 5","All","England","Woman","26530","62780","0.423"
"2016","Quintile 5","All","England","Woman","26780","62250","0.43"
"2017","Quintile 5","All","England","Woman","26990","62090","0.435"
"2018","Quintile 5","All","England","Woman","26570","60770","0.437"
"2019","Quintile 5","All","England","Woman","25800","59570","0.433"
"2020","Quintile 5","All","England","Woman","26670","58160","0.459"
"2021","Quintile 5","All","England","Woman","31510","60120","0.524"
"2022","Quintile 5","All","England","Woman","30270","61900","0.489"
"2023","Quintile 5","All","England","Woman","29220","62590","0.467"
"2024","Quintile 5","All","England","Woman","30010","62810","0.47800000000000004"
"2015","Quintile 5","All","Scotland","Woman","2720","6100","0.446"
"2016","Quintile 5","All","Scotland","Woman","2710","5990","0.453"
"2017","Quintile 5","All","Scotland","Woman","2760","6110","0.452"
"2018","Quintile 5","All","Scotland","Woman","2780","5800","0.47800000000000004"
"2019","Quintile 5","All","Scotland","Woman","2800","5670","0.493"
"2020","Quintile 5","All","Scotland","Woman","2760","5570","0.496"
"2021","Quintile 5","All","Scotland","Woman","2990","5710","0.524"
"2022","Quintile 5","All","Scotland","Woman","3040","5960","0.51"
"2023","Quintile 5","All","Scotland","Woman","3020","5940","0.509"
"2024","Quintile 5","All","Scotland","Woman","3190","6160","0.519"
"2015","Quintile 5","All","Wales","Woman","1450","3580","0.406"
"2016","Quintile 5","All","Wales","Woman","1500","3630","0.41300000000000003"
"2017","Quintile 5","All","Wales","Woman","1440","3340","0.431"
"2018","Quintile 5","All","Wales","Woman","1480","3350","0.442"
"2019","Quintile 5","All","Wales","Woman","1430","3080","0.462"
"2020","Quintile 5","All","Wales","Woman","1500","3210","0.468"
"2021","Quintile 5","All","Wales","Woman","1740","3110","0.558"
"2022","Quintile 5","All","Wales","Woman","1640","3300","0.497"
"2023","Quintile 5","All","Wales","Woman","1630","3390","0.482"
"2024","Quintile 5","All","Wales","Woman","1590","3360","0.47300000000000003"
"2015","Quintile 1","All","Northern Ireland","Man","290","2500","0.117"
"2016","Quintile 1","All","Northern Ireland","Man","310","2490","0.125"
"2017","Quintile 1","All","Northern Ireland","Man","290","2480","0.11800000000000001"
"2018","Quintile 1","All","Northern Ireland","Man","300","2420","0.123"
"2019","Quintile 1","All","Northern Ireland","Man","270","2310","0.116"
"2020","Quintile 1","All","Northern Ireland","Man","390","2300","0.167"
"2021","Quintile 1","All","Northern Ireland","Man","440","2310","0.189"
"2022","Quintile 1","All","Northern Ireland","Man","420","2400","0.17400000000000002"
"2023","Quintile 1","All","Northern Ireland","Man","390","2430","0.162"
"2024","Quintile 1","All","Northern Ireland","Man","350","2410","0.14400000000000002"
"2015","Quintile 1","All","England","Man","9250","71740","0.129"
"2016","Quintile 1","All","England","Man","9660","69910","0.138"
"2017","Quintile 1","All","England","Man","9780","69380","0.14100000000000001"
"2018","Quintile 1","All","England","Man","9760","68190","0.14300000000000002"
"2019","Quintile 1","All","England","Man","10290","67550","0.152"
"2020","Quintile 1","All","England","Man","11010","67010","0.164"
"2021","Quintile 1","All","England","Man","12890","69740","0.185"
"2022","Quintile 1","All","England","Man","12700","71550","0.177"
"2023","Quintile 1","All","England","Man","12640","74630","0.169"
"2024","Quintile 1","All","England","Man","13670","75760","0.18"
"2015","Quintile 1","All","Scotland","Man","470","6120","0.077"
"2016","Quintile 1","All","Scotland","Man","490","6030","0.081"
"2017","Quintile 1","All","Scotland","Man","500","5960","0.085"
"2018","Quintile 1","All","Scotland","Man","530","5760","0.092"
"2019","Quintile 1","All","Scotland","Man","500","5640","0.088"
"2020","Quintile 1","All","Scotland","Man","520","5520","0.093"
"2021","Quintile 1","All","Scotland","Man","540","5810","0.092"
"2022","Quintile 1","All","Scotland","Man","650","5880","0.11"
"2023","Quintile 1","All","Scotland","Man","720","5940","0.122"
"2024","Quintile 1","All","Scotland","Man","750","6180","0.121"
"2015","Quintile 1","All","Wales","Man","360","4120","0.08700000000000001"
"2016","Quintile 1","All","Wales","Man","430","4060","0.107"
"2017","Quintile 1","All","Wales","Man","370","3790","0.099"
"2018","Quintile 1","All","Wales","Man","420","3780","0.11"
"2019","Quintile 1","All","Wales","Man","420","3740","0.112"
"2020","Quintile 1","All","Wales","Man","430","3630","0.117"
"2021","Quintile 1","All","Wales","Man","500","3700","0.134"
"2022","Quintile 1","All","Wales","Man","510","3760","0.136"
"2023","Quintile 1","All","Wales","Man","500","3890","0.128"
"2024","Quintile 1","All","Wales","Man","460","3950","0.116"
"2015","Quintile 2","All","Northern Ireland","Man","450","2640","0.171"
"2016","Quintile 2","All","Northern Ireland","Man","530","2620","0.202"
"2017","Quintile 2","All","Northern Ireland","Man","490","2590","0.19"
"2018","Quintile 2","All","Northern Ireland","Man","470","2530","0.186"
"2019","Quintile 2","All","Northern Ireland","Man","460","2420","0.191"
"2020","Quintile 2","All","Northern Ireland","Man","590","2400","0.244"
"2021","Quintile 2","All","Northern Ireland","Man","630","2410","0.263"
"2022","Quintile 2","All","Northern Ireland","Man","610","2490","0.245"
"2023","Quintile 2","All","Northern Ireland","Man","630","2530","0.25"
"2024","Quintile 2","All","Northern Ireland","Man","500","2540","0.198"
"2015","Quintile 2","All","England","Man","11030","65190","0.169"
"2016","Quintile 2","All","England","Man","11490","63710","0.18"
"2017","Quintile 2","All","England","Man","11700","63110","0.185"
"2018","Quintile 2","All","England","Man","11550","61950","0.186"
"2019","Quintile 2","All","England","Man","11850","60620","0.195"
"2020","Quintile 2","All","England","Man","12820","60220","0.213"
"2021","Quintile 2","All","England","Man","15180","62350","0.243"
"2022","Quintile 2","All","England","Man","14550","63270","0.23"
"2023","Quintile 2","All","England","Man","14260","65780","0.217"
"2024","Quintile 2","All","England","Man","14970","66910","0.224"
